L,Delta,h,gamma1,gamma2,Fidelity
32,1,0.5
0,0.1,0.169518
0.1,0.2,0.922934
0.2,0.3,0.912716
0.3,0.4,0.868417
0.4,0.5,0.868155
0.5,0.6,0.870506
0.6,0.7,0.843928
0.7,0.8,0.363682
0.8,0.9,0.453099
0.9,1,0.780575
