L,Delta,h,gamma1,gamma2,Fidelity
64,1,0.5
0,0.1,0.00547399
0.1,0.2,0.566144
0.2,0.3,0.544512
0.3,0.4,0.676973
0.4,0.5,0.753905
0.5,0.6,0.781666
0.6,0.7,0.767676
0.7,0.8,0.643172
0.8,0.9,0.0570081
0.9,1,0.498794
